,Timestamp,Amount,Account Type,Bank,LFD,Category,Place,Account,DR_CR
828,2020-01-19 11:26:00,1422,BANK,AXIS,7057,ENTERTAINMENT,BIGTREE ENTERTAINMENT,BANK-AXIS-7057,DR
829,2021-10-30 19:25:00,1418,BANK,ICICI,6838,BILLS,"470000000218923,NOIDA",BANK-ICICI-6838,DR
830,2023-01-03 16:16:00,1416,BANK,PAYTM,7775,CREDIT,SIMPL,BANK-PAYTM-7775,CR
831,2019-04-24 12:30:00,1415,BANK,AXIS,7057,BILLS,ONE97,BANK-AXIS-7057,DR
832,2019-04-30 16:20:00,1415,BANK,AXIS,7057,REFUND,REVERSAL,BANK-AXIS-7057,CR
833,2022-03-27 14:56:00,1415,CREDIT,AXIS,6891,MISC,TERA VITA,CREDIT-AXIS-6891,DR
834,2021-08-19 22:28:00,1412,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
835,2021-12-24 00:18:00,1412,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
836,2022-02-20 02:24:00,1411,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
837,2019-08-07 01:00:00,1406,BANK,AXIS,7057,SHOPPING,24SEVEN,BANK-AXIS-7057,DR
838,2021-11-24 20:15:00,1400,WALLET,AMAZON,8676,MISC,AMAZON PAY,WALLET-AMAZON-8676,DR
839,2019-03-16 11:18:00,1400,BANK,AXIS,7057,BILLS,ONE97,BANK-AXIS-7057,DR
840,2019-10-07 20:07:00,1400,BANK,AXIS,7057,BILLS,BILLDESKT,BANK-AXIS-7057,DR
841,2019-11-12 10:03:00,1400,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
842,2020-05-13 16:30:00,1400,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
843,2020-07-22 22:02:00,1400,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
844,2020-07-22 22:15:00,1400,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
845,2022-01-03 14:12:00,1400,BANK,ICICI,6838,HEALTH,FORTIS HOSPITAL,BANK-ICICI-6838,DR
846,2022-12-16 09:37:00,1400,BANK,PAYTM,7775,CREDIT,ARCHNA SIROHI,BANK-PAYTM-7775,CR
847,2019-03-16 11:18:00,1400,WALLET,PAYTM,8676,MISC,9012231256,WALLET-PAYTM-8676,DR
848,2021-06-23 22:45:00,1399,CREDIT,AXIS,2232,BILLS,CRED,CREDIT-AXIS-2232,DR
849,2019-08-21 16:01:00,1399,CREDIT,ICICI,7008,BILLS,ONEASSIST CONSU,CREDIT-ICICI-7008,DR
850,2020-08-20 22:27:00,1399,CREDIT,ICICI,7008,BILLS,ONEASSIST CONSU,CREDIT-ICICI-7008,DR
851,2021-01-01 02:35:00,1399,CREDIT,ICICI,7008,SHOPPING,MYNTRA,CREDIT-ICICI-7008,DR
852,2021-08-21 23:23:00,1399,CREDIT,ICICI,7008,BILLS,ONEASSIST CONSU,CREDIT-ICICI-7008,DR
853,2022-08-22 18:56:00,1399,CREDIT,ICICI,7008,BILLS,ONEASSIST CONSU,CREDIT-ICICI-7008,DR
854,2020-10-27 13:29:00,1398,CREDIT,ICICI,7008,SHOPPING,MYNTRA,CREDIT-ICICI-7008,DR
855,2022-09-03 18:21:00,1396,BANK,PAYTM,7775,BILLS,PAYTM ADD MONEY,BANK-PAYTM-7775,DR
856,2022-05-17 17:59:00,1393,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
857,2021-10-06 22:57:00,1393,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
858,2022-11-17 00:34:00,1391,BANK,PAYTM,7775,SETTLEMENT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
859,2022-11-17 12:04:00,1391,BANK,PAYTM,7775,MISC,9205238409@PAYTM,BANK-PAYTM-7775,DR
860,2021-12-23 12:57:00,1387,WALLET,AMAZON,8676,REFUND,REFUND,WALLET-AMAZON-8676,CR
861,2022-08-13 15:00:00,1386,CREDIT,AXIS,6891,MISC,RUBARRU,CREDIT-AXIS-6891,DR
862,2023-02-17 10:28:00,1373,BANK,PAYTM,7775,HEX,PAYTM ADD MONEY,BANK-PAYTM-7775,DR
863,2020-05-24 19:59:00,1365,BANK,AXIS,7057,MISC,INDLOCAL SOLUTI GURGAO,BANK-AXIS-7057,DR
864,2021-04-20 19:02:00,1364,CREDIT,ICICI,7008,HEALTH,MAX SUPER SPECIALITY HOSPITAL VAISHALI,CREDIT-ICICI-7008,DR
865,2022-06-12 22:27:00,1360,CREDIT,ICICI,7008,ENTERTAINMENT,PVR CINEMAS,CREDIT-ICICI-7008,DR
866,2023-01-04 19:02:00,1351,CREDIT,RBL,4135,ENTERTAINMENT,BOOKMYSHOW,CREDIT-RBL-4135,DR
867,2020-09-24 15:20:00,1350,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
868,2020-09-25 21:03:00,1350,BANK,AXIS,7057,CREDIT,CREDIT,BANK-AXIS-7057,CR
869,2020-02-15 16:26:00,1350,BANK,ICICI,6838,MISC,MANISH GO,BANK-ICICI-6838,DR
870,2023-01-02 09:41:00,1350,BANK,PAYTM,7775,SETTLEMENT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
871,2021-09-07 09:49:00,1335,BANK,AXIS,7057,BILLS,BRN-CARD PAYMENT,BANK-AXIS-7057,DR
872,2021-09-07 10:12:00,1335,CREDIT,AXIS,2232,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-AXIS-2232,CR
873,2022-07-29 22:30:00,1330,CREDIT,AXIS,6891,FOOD & DRINKS,PIZZA HUT,CREDIT-AXIS-6891,DR
874,2022-07-29 22:36:00,1330,CREDIT,AXIS,6891,REFUND,PHD,CREDIT-AXIS-6891,CR
875,2019-05-13 18:36:00,1329,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
876,2022-07-29 22:19:00,1326,CREDIT,AXIS,6891,ENTERTAINMENT,BOOKMYSHOW,CREDIT-AXIS-6891,DR
877,2020-01-12 13:13:00,1326,BANK,AXIS,7057,FOOD & DRINKS,PHO KING AWESOME,BANK-AXIS-7057,DR
878,2021-09-25 19:21:00,1320,CREDIT,AXIS,2232,HEALTH,DR UMA KANT GUPTA,CREDIT-AXIS-2232,DR
879,2023-01-04 13:03:00,1316,CREDIT,SIMPL,8676,BILL PAYMENT,SIMPL BILL PAYMENT,CREDIT-SIMPL-8676,CR
880,2022-11-27 18:21:00,1310,CREDIT,AXIS,6891,ENTERTAINMENT,PVR CINEMAS,CREDIT-AXIS-6891,DR
881,2019-08-29 21:43:00,1300,BANK,AXIS,7057,CREDIT,AMAN PRAK,BANK-AXIS-7057,CR
882,2019-09-30 13:02:00,1300,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
883,2020-08-11 07:07:00,1300,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
884,2020-10-04 09:29:00,1300,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
885,2022-06-14 19:13:00,1300,BANK,ICICI,6838,MISC,KSHITIZ RAWAT,BANK-ICICI-6838,DR
886,2020-10-09 09:16:00,1299,BANK,ICICI,6838,BILLS,DEBIT,BANK-ICICI-6838,DR
887,2020-04-03 01:17:00,1299,CREDIT,ICICI,7008,BILLS,UDEMY,CREDIT-ICICI-7008,DR
888,2021-07-30 18:46:00,1299,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
889,2021-07-03 19:00:00,1299,CREDIT,ICICI,7008,BILLS,PHONEPETPSL,CREDIT-ICICI-7008,DR
890,2021-07-31 06:17:00,1299,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
891,2023-02-18 15:46:00,1297,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
892,2020-10-22 23:22:00,1295,BANK,AXIS,7057,SHOPPING,COOLWINKS,BANK-AXIS-7057,DR
893,2021-09-06 22:03:00,1282,BANK,ICICI,6838,TRAVEL,MAHAGUN MONTAGE,BANK-ICICI-6838,DR
894,2021-06-07 15:59:00,1280,BANK,AXIS,7057,MISC,KULYASH,BANK-AXIS-7057,DR
895,2019-06-25 19:21:00,1280,BANK,AXIS,7057,MISC,UDEMY,BANK-AXIS-7057,DR
896,2020-09-28 04:29:00,1270,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
897,2021-08-11 13:16:00,1266,BANK,AXIS,7057,MISC,ISTKAR,BANK-AXIS-7057,DR
898,2022-03-19 17:01:00,1264,CREDIT,AXIS,6891,ENTERTAINMENT,BOOKMYSHOW,CREDIT-AXIS-6891,DR
899,2022-09-24 21:36:00,1261,CREDIT,AXIS,6891,SHOPPING,MIKE'S,CREDIT-AXIS-6891,DR
900,2021-08-31 14:47:00,1260,BANK,ICICI,6838,HEALTH,"MAX LAB, BEST BLOOD TEST, PATHOLOGY CENTRE IN NOIDA, PATH LAB, HOME SAMPLE COLLECTION, FULL BODY, DIABETIC HEALTH CHECKUP NOIDA",BANK-ICICI-6838,DR
901,2022-09-18 21:30:00,1250,BANK,PAYTM,7775,MISC,Q031716824@YBL,BANK-PAYTM-7775,DR
902,2022-11-01 10:00:00,1250,BANK,PAYTM,7775,CREDIT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
903,2022-11-13 21:46:00,1250,BANK,PAYTM,7775,CREDIT,KULYASH,BANK-PAYTM-7775,CR
904,2021-10-24 12:39:00,1243,BANK,ICICI,6838,SHOPPING,FARM 2 KITCHEN,BANK-ICICI-6838,DR
905,2022-12-26 22:47:00,1240,CREDIT,RBL,4135,TRAVEL,CHAND CINEMA,CREDIT-RBL-4135,DR
906,2019-03-11 13:51:00,1235,BANK,AXIS,7057,ENTERTAINMENT,TATA SKY,BANK-AXIS-7057,DR
907,2021-09-14 12:34:00,1232,BANK,AXIS,7057,GROCERIES,VIJAY KUM,BANK-AXIS-7057,DR
908,2020-03-07 19:57:00,1232,BANK,AXIS,7057,SHOPPING,MOHIT TRADERS,BANK-AXIS-7057,DR
909,2023-01-15 13:26:00,1213,CREDIT,AXIS,6891,FOOD & DRINKS,TERA VITA,CREDIT-AXIS-6891,DR
910,2021-08-01 21:09:00,1211,BANK,ICICI,6838,REFUND,ZOMATO,BANK-ICICI-6838,CR
911,2020-11-09 10:07:00,1204,BANK,ICICI,6838,BILLS,DEBIT,BANK-ICICI-6838,DR
912,2020-08-31 12:54:00,1201,BANK,ICICI,6838,BILLS,JIO,BANK-ICICI-6838,DR
913,2019-06-11 13:18:00,1200,BANK,AXIS,7057,SHOPPING,DASS STUDIOS,BANK-AXIS-7057,DR
914,2019-07-19 11:17:00,1200,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
915,2019-07-31 21:47:00,1200,BANK,AXIS,7057,CREDIT,MAYANK RU,BANK-AXIS-7057,CR
916,2019-08-04 17:23:00,1200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
917,2019-08-29 22:10:00,1200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
918,2020-09-06 22:40:00,1200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
919,2022-04-22 22:48:00,1200,CREDIT,AXIS,6891,FOOD & DRINKS,PROMO DINNER,CREDIT-AXIS-6891,DR
920,2020-04-14 21:17:00,1200,BANK,ICICI,6838,MISC,VISHANTNU@OKICICI,BANK-ICICI-6838,DR
921,2020-05-08 11:07:00,1200,BANK,ICICI,6838,MISC,VISHANTNU@OKICICI,BANK-ICICI-6838,DR
922,2020-05-11 13:55:00,1200,BANK,ICICI,6838,MISC,PANKAJ3ABC-1@OKHDFCBANK,BANK-ICICI-6838,DR
923,2022-03-20 14:06:00,1200,BANK,ICICI,6838,MISC,VINOD KUMAR GU,BANK-ICICI-6838,DR
924,2022-09-28 13:07:00,1200,BANK,PAYTM,7775,CREDIT,DEEPALI RANA,BANK-PAYTM-7775,CR
925,2022-10-18 23:30:00,1200,BANK,PAYTM,7775,MISC,DEEPALIRANA1111-1@OKHDFCBANK,BANK-PAYTM-7775,DR
926,2022-06-23 21:07:00,1183,CREDIT,AXIS,6891,SHOPPING,JOCKEY,CREDIT-AXIS-6891,DR
927,2021-09-03 22:34:00,1179,BANK,AXIS,7057,FOOD & DRINKS,THE BLACK PEARL,BANK-AXIS-7057,DR
928,2019-11-04 14:34:00,1174,BANK,AXIS,7057,BILLS,PTM*EXCITEL BROADB,BANK-AXIS-7057,DR
929,2020-07-04 09:15:00,1173,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
930,2022-06-27 13:10:00,1171,BANK,ICICI,6838,SHOPPING,STORE70,BANK-ICICI-6838,DR
931,2020-09-26 13:25:00,1169,BANK,AXIS,7057,CREDIT,AMAZONSE,BANK-AXIS-7057,CR
932,2021-07-18 19:58:00,1169,CREDIT,AXIS,2232,SHOPPING,TWENTY FOUR SEVEN CONVENIENCE STORE,CREDIT-AXIS-2232,DR
933,2020-03-15 18:54:00,1165,CREDIT,ICICI,7008,SHOPPING,VISHAL MEGA MART,CREDIT-ICICI-7008,DR
934,2019-09-19 15:35:00,1158,BANK,AXIS,7057,HEALTH,POLICYBAZAAR.COM,BANK-AXIS-7057,DR
935,2021-06-01 22:25:00,1149,BANK,AXIS,7057,CREDIT,MYNTRADE,BANK-AXIS-7057,CR
936,2021-06-01 10:32:00,1149,CREDIT,AXIS,2232,BILLS,PHONEPE PVT LTD,CREDIT-AXIS-2232,DR
937,2022-11-05 20:21:00,1136,CREDIT,AXIS,6891,ENTERTAINMENT,BOOKMYSHOW,CREDIT-AXIS-6891,DR
938,2022-10-12 12:22:00,1132,BANK,PAYTM,7775,CREDIT,TUSHAR NARWAL S O KARAM PAL NA,BANK-PAYTM-7775,CR
939,2022-03-28 15:08:00,1128,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
940,2022-11-14 11:15:00,1125,BANK,PAYTM,7775,SETTLEMENT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
941,2022-11-13 20:51:00,1120,WALLET,PAYTM,8676,GROCERIES,RAM MANOHAR SAH,WALLET-PAYTM-8676,DR
942,2020-10-28 13:47:00,1119,BANK,ICICI,6838,MISC,MYN LOGISTICS,BANK-ICICI-6838,DR
943,2021-05-03 11:26:00,1111,BANK,AXIS,7057,MISC,KULYASH S,BANK-AXIS-7057,DR
944,2020-04-01 16:01:00,1111,BANK,AXIS,7057,BILLS,PTM*PAYTM DONATION,BANK-AXIS-7057,DR
945,2021-10-16 21:52:00,1111,CREDIT,AXIS,2232,SHOPPING,READER BOOK & STATIONERY,CREDIT-AXIS-2232,DR
946,2020-05-13 21:51:00,1110,BANK,AXIS,7057,MISC,INDLOCAL SOLUTI GURGAO,BANK-AXIS-7057,DR
947,2019-04-08 20:47:00,1101,BANK,AXIS,7057,BILLS,JIO,BANK-AXIS-7057,DR
948,2019-04-09 08:42:00,1101,BANK,AXIS,7057,BILLS,JIO,BANK-AXIS-7057,DR
949,2020-01-27 00:26:00,1101,BANK,AXIS,7057,BILLS,JIO,BANK-AXIS-7057,DR
950,2021-11-22 15:19:00,1100,WALLET,AMAZON,8676,REFUND,REFUND,WALLET-AMAZON-8676,CR
951,2019-11-06 18:01:00,1100,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
952,2019-11-26 22:55:00,1100,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
953,2019-12-20 12:39:00,1100,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
954,2019-12-20 18:28:00,1100,BANK,AXIS,7057,CREDIT,MAYANK RU,BANK-AXIS-7057,CR
955,2020-02-14 17:54:00,1100,BANK,AXIS,7057,CREDIT,MAYANK RU,BANK-AXIS-7057,CR
956,2020-07-04 13:28:00,1100,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
957,2020-07-23 16:14:00,1100,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
958,2022-05-01 16:10:00,1100,CREDIT,AXIS,6891,SHOPPING,SHAHID,CREDIT-AXIS-6891,DR
959,2021-01-28 18:16:00,1100,BANK,ICICI,6838,MISC,APOORVVERMA0396@OKHDFCBANK,BANK-ICICI-6838,DR
960,2021-03-01 10:05:00,1100,BANK,ICICI,6838,MISC,DEEPAKNAILWAL6-1@OKHDFCBANK,BANK-ICICI-6838,DR
961,2022-03-07 16:59:00,1100,BANK,ICICI,6838,CREDIT,KSHITIZ RAWAT,BANK-ICICI-6838,CR
962,2022-01-03 18:43:00,1100,BANK,ICICI,6838,HEALTH,FORTIS HOSPITAL,BANK-ICICI-6838,DR
963,2022-08-28 11:53:00,1100,BANK,PAYTM,7775,CREDIT,SHAURYA BISHNOI,BANK-PAYTM-7775,CR
964,2021-03-11 08:45:00,1099,BANK,ICICI,6838,BILLS,DEBIT,BANK-ICICI-6838,DR
965,2022-01-03 17:43:00,1098,CREDIT,AXIS,6891,GROCERIES,STORE70,CREDIT-AXIS-6891,DR
966,2021-07-22 10:23:00,1098,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
967,2021-07-22 10:54:00,1098,CREDIT,ICICI,5001,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-5001,CR
968,2022-01-03 17:43:00,1098,BANK,ICICI,6838,MISC,110055,BANK-ICICI-6838,DR
969,2019-12-01 20:20:00,1092,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
970,2020-10-16 15:15:00,1088,BANK,AXIS,7057,FOOD & DRINKS,KEVENTERS A.S.RAO NAGAR,BANK-AXIS-7057,DR
971,2019-06-19 21:53:00,1087,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
972,2019-11-08 09:29:00,1082,BANK,ICICI,6838,BILLS,DEBIT,BANK-ICICI-6838,DR
973,2021-08-03 10:34:00,1072,CREDIT,AXIS,2232,FOOD & DRINKS,MORE SUPER MARKET,CREDIT-AXIS-2232,DR
974,2022-12-17 01:25:00,1057,BANK,PAYTM,7775,ENTERTAINMENT,DYULOK TECHNOLOGIES PRIVATE LIMITED,BANK-PAYTM-7775,DR
975,2021-01-08 23:36:00,1051,BANK,AXIS,7057,CREDIT,MR KULYAS,BANK-AXIS-7057,CR
976,2019-09-08 21:33:00,1050,BANK,AXIS,7057,MISC,HAJI SAEED FAMILY REST,BANK-AXIS-7057,DR
977,2022-10-06 21:13:00,1050,BANK,PAYTM,7775,CREDIT,DEEPALI RANA,BANK-PAYTM-7775,CR
978,2022-02-12 01:53:00,1049,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
979,2021-08-22 17:06:00,1048,BANK,ICICI,6838,TRAVEL,OLA,BANK-ICICI-6838,DR
980,2021-09-08 12:39:00,1048,BANK,ICICI,6838,HEALTH,APOLLO PHARMACY,BANK-ICICI-6838,DR
981,2020-10-24 13:14:00,1036,BANK,AXIS,7057,MISC,POLICYBAZAAR,BANK-AXIS-7057,DR
982,2021-11-08 02:09:00,1035,CREDIT,AXIS,2232,FOOD & DRINKS,ZOMATO,CREDIT-AXIS-2232,DR
983,2022-10-17 03:19:00,1034,CREDIT,ICICI,5001,BILLS,AMAZON,CREDIT-ICICI-5001,DR
984,2022-01-27 22:26:00,1027,BANK,AXIS,7057,REFUND,AIRBNB,BANK-AXIS-7057,CR
985,2021-08-02 15:11:00,1024,CREDIT,ICICI,7008,TRAVEL,OLA CABS,CREDIT-ICICI-7008,DR
986,2020-11-24 14:27:00,1021,BANK,ICICI,6838,GROCERIES,NEEL ENTERPRISES,BANK-ICICI-6838,DR
987,2021-12-30 20:59:00,1015,CREDIT,ICICI,7008,MISC,UDEMY,CREDIT-ICICI-7008,DR
988,2022-08-21 13:28:00,1007,CREDIT,AXIS,6891,FOOD & DRINKS,RAZ*BARE BO,CREDIT-AXIS-6891,DR
989,2019-09-28 20:34:00,1005,BANK,AXIS,7057,ENTERTAINMENT,BIGTREE ENTERTAINMENT,BANK-AXIS-7057,DR
990,2022-05-27 20:27:00,1004,BANK,AXIS,7057,FOOD & DRINKS,DOMINOS PIZZA,BANK-AXIS-7057,DR
991,2021-02-09 13:57:00,1000,BANK,AXIS,7057,MISC,UDAY BABA,BANK-AXIS-7057,DR
992,2021-03-16 21:32:00,1000,BANK,AXIS,7057,CREDIT,XXXPGN KO,BANK-AXIS-7057,CR
993,2021-08-11 22:21:00,1000,BANK,AXIS,7057,CREDIT,XXXPGN KO,BANK-AXIS-7057,CR
994,2021-09-26 10:13:00,1000,BANK,AXIS,7057,BILLS,PUSHPAK FAMILY RESTAURANT AND BAR,BANK-AXIS-7057,DR
995,2019-03-12 14:50:00,1000,BANK,AXIS,7057,MISC,SAI SERVICE CENTER,BANK-AXIS-7057,DR
996,2019-05-25 17:26:00,1000,BANK,AXIS,7057,ENTERTAINMENT,TATA SKY,BANK-AXIS-7057,DR
997,2019-12-07 20:41:00,1000,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
998,2019-01-25 20:33:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
999,2019-04-21 10:58:00,1000,BANK,AXIS,7057,CREDIT,MR. KULYASH DAHIYA,BANK-AXIS-7057,CR
1000,2019-08-23 18:12:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1001,2019-10-07 17:55:00,1000,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
1002,2019-10-13 15:35:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1003,2019-10-13 20:20:00,1000,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
1004,2019-10-21 10:08:00,1000,BANK,AXIS,7057,CREDIT,UTKARSH V,BANK-AXIS-7057,CR
1005,2019-11-02 18:55:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1006,2019-11-10 11:40:00,1000,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
1007,2019-11-10 18:59:00,1000,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
1008,2019-11-12 08:59:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1009,2020-02-16 09:15:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1010,2020-07-23 16:14:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1011,2020-09-05 20:00:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1012,2020-09-06 09:51:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1013,2020-09-15 07:12:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1014,2020-09-20 13:50:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1015,2020-10-21 15:12:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1016,2020-10-24 12:55:00,1000,BANK,AXIS,7057,CREDIT,KULYASH,BANK-AXIS-7057,CR
1017,2020-11-01 15:31:00,1000,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
1018,2020-11-01 15:37:00,1000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1019,2021-06-28 13:27:00,1000,CREDIT,AXIS,2232,MISC,HIMALAYA FI,CREDIT-AXIS-2232,DR
1020,2021-07-12 11:38:00,1000,CREDIT,AXIS,2232,HEALTH,CITY HOSPITAL,CREDIT-AXIS-2232,DR
1021,2022-10-04 21:09:00,1000,CREDIT,AXIS,2232,FUEL,SAHID SUREN,CREDIT-AXIS-2232,DR
1022,2022-11-05 15:53:00,1000,CREDIT,AXIS,2232,FUEL,SHAHID,CREDIT-AXIS-2232,DR
1023,2022-11-08 02:37:00,1000,CREDIT,AXIS,2232,FUEL,DR. SUNALI'S DENTAL SOLUTIONS,CREDIT-AXIS-2232,DR
1024,2022-11-13 20:32:00,1000,CREDIT,AXIS,2232,FUEL,SHAHID,CREDIT-AXIS-2232,DR
1025,2023-01-01 19:46:00,1000,CREDIT,AXIS,2232,FUEL,AMAR AUTOS - ROYAL ENFIELD,CREDIT-AXIS-2232,DR
1026,2023-01-22 11:11:00,1000,CREDIT,AXIS,2232,FUEL,HP PETROL PUMP,CREDIT-AXIS-2232,DR
1027,2022-03-14 20:43:00,1000,CREDIT,AXIS,6891,FUEL,BHARAT PETROLEUM,CREDIT-AXIS-6891,DR
1028,2022-03-27 13:15:00,1000,CREDIT,AXIS,6891,FUEL,HP PETROL PUMP,CREDIT-AXIS-6891,DR
1029,2022-04-02 15:57:00,1000,CREDIT,AXIS,6891,SHOPPING,SHAHID,CREDIT-AXIS-6891,DR
1030,2022-05-12 21:24:00,1000,CREDIT,AXIS,6891,SHOPPING,BHAGWATI HARDWARE,CREDIT-AXIS-6891,DR
1031,2022-06-02 23:15:00,1000,CREDIT,AXIS,6891,FUEL,SAVIOUR FIL,CREDIT-AXIS-6891,DR
1032,2022-06-10 02:09:00,1000,CREDIT,AXIS,6891,MISC,GAURS ENERG,CREDIT-AXIS-6891,DR
1033,2022-06-13 02:28:00,1000,CREDIT,AXIS,6891,MISC,GAURS ENERG,CREDIT-AXIS-6891,DR
1034,2022-07-07 20:57:00,1000,CREDIT,AXIS,6891,FUEL,HP PETROL PUMP,CREDIT-AXIS-6891,DR
1035,2022-07-08 19:56:00,1000,CREDIT,AXIS,6891,FUEL,HP PETROL PUMP,CREDIT-AXIS-6891,DR
1036,2022-07-23 08:05:00,1000,CREDIT,AXIS,6891,FUEL,RAJ AUTOMOB,CREDIT-AXIS-6891,DR
1037,2022-08-18 21:25:00,1000,CREDIT,AXIS,6891,SHOPPING,SHAHID,CREDIT-AXIS-6891,DR
1038,2022-10-16 19:32:00,1000,CREDIT,AXIS,6891,ENTERTAINMENT,PVR CINEMAS,CREDIT-AXIS-6891,DR
1039,2022-12-18 14:55:00,1000,CREDIT,AXIS,6891,FUEL,SHAHID,CREDIT-AXIS-6891,DR
1040,2022-06-18 02:23:00,1000,WALLET,WALLET,0000,FUEL,FUEL,WALLET-WALLET-0000,DR
1041,2022-06-25 19:45:00,1000,WALLET,WALLET,0000,ENTERTAINMENT,SAT FUN,WALLET-WALLET-0000,DR
1042,2019-09-09 16:26:00,1000,BANK,ICICI,6838,CREDIT,APOORVVERMA0396@OKICICI,BANK-ICICI-6838,CR
1043,2019-10-07 23:37:00,1000,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
1044,2020-04-14 21:16:00,1000,BANK,ICICI,6838,MISC,ASHISHTYAGIBRAINZ@OKICICI,BANK-ICICI-6838,DR
